"book_num"|"verse_num"|"line_str"
3|4807|Thou hast made this affair (dread of the night-patrol) a means, to the end that I may not hold (even) a single thorn in contempt.”
3|4808|In (consequence of) the fracture of a leg God bestows a wing; likewise from the depths of the pit He opens a door (of escape).
3|4809|(God saith), “Do not consider whether thou art on a tree or in a pit: consider Me, for I am the Key of the Way.”
3|4810|If you wish (to read) the rest of this tale, seek (it), O my brother, in the Fourth Book.
4|1|O Ziyá’u ’l-Haqq (Radiance of God), Husámu’ddín, thou art he through whose light the Mathnawí hath surpassed the moon (in splendour).
4|2|O thou in whom hopes are placed, thy lofty aspiration is drawing this (poem) God knows whither.
4|3|Thou hast bound the neck of this Mathnawí: thou art drawing it in the direction known to thee.
4|4|The Mathnawí is running on, the drawer is unseen—unseen by the ignorant one who hath no insight.
4|5|Inasmuch as thou hast been the origin of the Mathnawí, if it become increased (in size), (’tis) thou (who) hast caused it to increase.
4|6|Since thou wishest it so, God wishes it so: God grants the desire of the devout.
4|7|In the past thou hast been (as) “he belongs to God,” so that (now) “God belongs (to him)” hath come in recompense.
4|8|On thy account the Mathnawí had thousands of thanksgivings (to render): it lifted up its hands in prayer and thanksgiving.
4|9|God saw thanksgiving to thee on its lips and in its hands: (therefore) He showed grace and bestowed favour and increase;
4|10|For to him that gives thanks increase is promised, just as nighness (unto God) is the reward for prostration (in the ritual prayer).
4|11|Our God hath said, “And prostrate thyself and come nigh (unto Me)”: the prostration of our bodies is become the nighness of the spirit (unto God).
4|12|If increase is accruing (to the Mathnawí), it is for this reason, it is not for the sake of vainglory and (empty) noise.
4|13|We are glad with thee as the vineyard (is glad) in the summer heat: thou hast the authority: come, draw (it on), that we may always be drawing (it on after thee).
4|14|Draw happily this caravan (onward) to the Pilgrimage, O Commander of “Patience is the key to joy.”
4|15|The (formal) Pilgrimage consists in visiting the House (of God), (but only) the Pilgrimage to the Lord of the House is worthy of a (true) man.
4|16|I called thee Ziyá (Radiance) Husámu’ddín (Sword of the Religion) because thou art the Sun, and these two (words) are epithets descriptive (of the sun);
4|17|For, mark you, this sword and this radiance are one: the sun's sword (beam) is certainly of the radiance.
4|18|Núr (light) belongs to the moon, and this ziyá (radiance) belongs to the sun: read this in the Qur’án.
4|19|The Qur’án has called the sun ziyá, O father, and it has called the moon núr. Consider this!
4|20|Since the sun is more exalted even than the moon, know, then, that ziyá is superior to núr in dignity.
4|21|Many a one did not see the way in the moonlight, (but) it became visible as soon as the sun rose.
4|22|The sun displayed (all) objects of exchange perfectly: of necessity, markets were (held) in the daytime,
4|23|In order that the false coin and the good money might come into view, and that he (the merchant) might be far (immune) from swindling and trickery.
4|24|(The sun rose) until its light came to perfection on the earth, a universal mercy to the traders;
4|25|But to the false coiner it is hateful and grievous, because by it his money and wares are made unsaleable.
4|26|Hence the false coin is the mortal foe of the money-changer: who is the enemy of the dervish but the dog?
4|27|The prophets contend with their enemies; then the angels utter cries of “Save (them), O Lord,”
4|28|Saying, “Keep this Lamp, which is light-disseminating, far from the puffs and breaths of thieves.”
4|29|Only the thief and the coiner are adversaries of the light: succour (us) from these twain, O Succourer!
4|30|Shed light upon the Fourth Book, for the sun rose from the Fourth Heaven.
4|31|Come, give light, like the sun, from the Fourth (Book), so that it may shine upon (all) countries and inhabited lands.
4|32|Whoever reads it (as) an idle tale, he is (as) an idle tale; and he who regards it as money in his own hands (real truth to be applied to himself) is like a man (of God).
4|33|It is the water of the Nile, which seemed blood to the Egyptian, (but) to the people of Moses was not blood, but water.
4|34|At this moment the enemy of these words (the Mathnawí) is pictured in (thy) sight (falling) headlong into Hell-fire.
4|35|O Ziyá’u ’l-Haqq (Radiance of God), thou hast seen his (evil) state: God hath shown unto thee the answer to his (evil) actions.
4|36|Thine eye which beholds the invisible is a master(-seer) like the Invisible: may this vision and gift not vanish from this world!
4|37|If thou wilt here complete this story, which is the current coin of (directly applicable to) our present state, ’tis fitting.
4|38|Leave the unworthy folk for the sake of the worthy: bring the tale to the end and conduct it to the issue.
4|39|If this story was not finished there (in the Third Book), ’tis (now) the Fourth Volume: set it out in order.
4|40|We were at the point (of the story) where that person (fled) in terror from the night-patrol (and) galloped into the orchard.
4|41|In the orchard was the beauteous one for love of whom this (youth) had been in tribulation eight years.
4|42|He had no possibility of seeing (even) her shadow: he was (only) hearing the description of her, as (of) the ‘Anqá,
4|43|Except (for) one meeting which happened to him by (Divine) destiny at the first and enravished his heart.
4|44|After that, however much effort he made, in sooth that cruel one would give him no opportunity.
4|45|Neither entreaty nor wealth availed him: that (fresh) sapling was fully satisfied and without desire.
4|46|(In the case of) the lover of any craft or object of pursuit, God has touched his lip (with honey or the like) at the beginning of the affair;
4|47|(But) when at that contact they have entered upon the quest, He lays a snare before their feet every day.
4|48|When He has plunged him (the lover) into search for the matter (which he has at heart), after that He shuts the door, saying, “Bring the dowry.”
4|49|Still they cling to that (sweet) scent (hope) and go (on their quest): at every moment they become hopeful and despairing.
4|50|Every one (of them) hath hope of (winning) the fruit whereto a door was opened to him on a certain day;
4|51|Then it was shut (upon them) again; (but) that devotee to the door, (continuing) in the same hope, has become fire-footed.
4|52|When the youth joyously entered that orchard, verily on a sudden his foot sank in (struck upon) the (buried) treasure.
4|53|God had made the night-patrol the means, so that in fear of him he (the lover) should run into the orchard by night
4|54|And should see the beloved one searching with a lantern for a ring in the rivulet of the orchard.
4|55|Therefore at that moment, from the delight (which he experienced), he conjoined praise of God with prayers for the night-patrol,
4|56|Saying, “I caused loss to the night-patrol by fleeing (from him): scatter o’er him twenty times as much silver and gold.
